osm_id,code,fclass,population,name,geometry,geometry_wkt
10015379414,1003,village,0,,POINT (81.2709171 8.4467016),POINT (81.270917 8.446702)
10015379416,1003,village,0,,POINT (81.2707776 8.4474763),POINT (81.270778 8.447476)
10015379420,1004,hamlet,0,,POINT (81.2709653 8.4501825),POINT (81.270965 8.450182)
10015379421,1004,hamlet,0,,POINT (81.2678432 8.4500923),POINT (81.267843 8.450092)
10024708165,1004,hamlet,0,,POINT (81.1494318 8.3504426),POINT (81.149432 8.350443)
10024821633,1003,village,0,,POINT (81.2553548 8.3538421),POINT (81.255355 8.353842)
10024821634,1004,hamlet,0,,POINT (81.25072 8.3528655),POINT (81.25072 8.352866)
10024821635,1003,village,0,,POINT (81.2505054 8.3506151),POINT (81.250505 8.350615)
10024837213,1003,village,0,,POINT (81.2448943 8.3487932),POINT (81.244894 8.348793)
10024837405,1004,hamlet,0,,POINT (81.2542659 8.349535),POINT (81.254266 8.349535)
10024837601,1003,village,0,,POINT (81.2528361 8.352157),POINT (81.252836 8.352157)
10024837640,1003,village,0,,POINT (81.2524956 8.3539801),POINT (81.252496 8.35398)
10024837741,1003,village,0,,POINT (81.2543011 8.3560774),POINT (81.254301 8.356077)
10027583507,1004,hamlet,0,,POINT (81.2945259 8.4163169),POINT (81.294526 8.416317)
10100921472,1002,town,0,Kalubowitiyana,POINT (80.4022536 6.3137809),POINT (80.402254 6.313781)
10121523704,1004,hamlet,0,,POINT (80.1596028 6.8352016),POINT (80.159603 6.835202)
10137258243,1020,island,0,,POINT (80.5568673 6.828868),POINT (80.556867 6.828868)
10162278981,1030,farm,0,nature,POINT (79.8888713 9.6555002),POINT (79.888871 9.6555)
10166661526,1004,hamlet,0,kandy,POINT (80.6910932 7.5254314),POINT (80.691093 7.525431)
10167912570,1003,village,0,,POINT (81.2916988 8.4640685),POINT (81.291699 8.464068)
10277096893,1002,town,0,,POINT (81.1905742 8.5395919),POINT (81.190574 8.539592)
10301103105,1003,village,0,Shastrawela,POINT (81.8144374 6.8035685),POINT (81.814437 6.803568)
10301884570,1050,locality,0,Wedagama,POINT (81.7472357 6.7484307),POINT (81.747236 6.748431)
10302391475,1050,locality,0,Helawa,POINT (81.7602982 6.6811957),POINT (81.760298 6.681196)
10302423975,1050,locality,0,Kunukala,POINT (81.7792793 6.7080836),POINT (81.779279 6.708084)
10302425622,1004,hamlet,0,Panakala,POINT (81.7929592 6.7389659),POINT (81.792959 6.738966)
10308477924,1050,locality,0,Bagure,POINT (81.7331086 6.5992754),POINT (81.733109 6.599275)
10308477925,1050,locality,0,Thummulla,POINT (81.7377978 6.5830826),POINT (81.737798 6.583083)
10308895308,1050,locality,0,Kumana,POINT (81.7014849 6.5250046),POINT (81.701485 6.525005)
10316680987,1050,locality,0,Bambaragasthalawa,POINT (81.7207401 6.6393061),POINT (81.72074 6.639306)
10536912420,1050,locality,0,Lenama,POINT (81.6983959 6.6470728),POINT (81.698396 6.647073)
10561621108,1003,village,0,Thalawa,POINT (81.7963129 6.7976848),POINT (81.796313 6.797685)
10572468683,1003,village,0,,POINT (80.8837831 7.0591563),POINT (80.883783 7.059156)
10573919324,1050,locality,0,,POINT (80.3432241 7.2314858),POINT (80.343224 7.231486)
10573919325,1004,hamlet,0,,POINT (80.3443265 7.23143),POINT (80.344326 7.23143)
10573926875,1050,locality,0,,POINT (80.3051609 7.223104),POINT (80.305161 7.223104)
10574446334,1050,locality,0,Meeyangoda,POINT (81.7446052 6.7700606),POINT (81.744605 6.770061)
10575872683,1003,village,0,,POINT (80.2364346 6.9561036),POINT (80.236435 6.956104)
10575872700,1050,locality,0,,POINT (80.2389693 6.9581697),POINT (80.238969 6.95817)
10578236565,1003,village,0,Marawa,POINT (80.4517543 7.2546029),POINT (80.451754 7.254603)
10578236566,1003,village,0,Hondenigoda,POINT (80.4502577 7.2542038),POINT (80.450258 7.254204)
10578236567,1003,village,0,owatta,POINT (80.4594308 7.2535759),POINT (80.459431 7.253576)
10578244280,1003,village,0,Galganda,POINT (80.4514486 7.2563963),POINT (80.451449 7.256396)
10578244281,1003,village,0,Walpaladeniya,POINT (80.4505312 7.2571838),POINT (80.450531 7.257184)
10578244282,1010,suburb,0,Walawwatta 2,POINT (80.4488575 7.2547147),POINT (80.448858 7.254715)
10578244283,1010,suburb,0,walawwatta,POINT (80.4481387 7.2546455),POINT (80.448139 7.254646)
10578316895,1003,village,0,,POINT (80.7276624 7.2878928),POINT (80.727662 7.287893)
10578372278,1004,hamlet,0,,POINT (80.4954582 7.2436139),POINT (80.495458 7.243614)
10578373336,1003,village,0,,POINT (80.7445174 7.285807),POINT (80.744517 7.285807)
10578373347,1003,village,0,,POINT (80.7380104 7.2922721),POINT (80.73801 7.292272)
10578374597,1003,village,0,,POINT (80.4745048 7.2180323),POINT (80.474505 7.218032)
10578376025,1003,village,0,Rahmaniya Mahawatta,POINT (80.4484767 7.2580778),POINT (80.448477 7.258078)
10578419098,1003,village,0,,POINT (80.6149185 6.8405491),POINT (80.614918 6.840549)
10578419165,1004,hamlet,0,,POINT (80.6138509 6.8442029),POINT (80.613851 6.844203)
10578441247,1003,village,0,,POINT (80.6085992 7.0325261),POINT (80.608599 7.032526)
10588164348,1050,locality,0,Dammulla,POINT (81.7330924 6.5899613),POINT (81.733092 6.589961)
10588200286,1050,locality,0,Kumbukkana,POINT (81.693609 6.5142809),POINT (81.693609 6.514281)
10685538922,1003,village,0,,POINT (80.4241061 7.4396455),POINT (80.424106 7.439646)
10690856515,1004,hamlet,0,Urani,POINT (81.8432012 6.9184099),POINT (81.843201 6.91841)
10694540023,1004,hamlet,0,Temple Junction,POINT (80.6448996 7.1966253),POINT (80.6449 7.196625)
10708595708,1050,locality,0,Nirosha Estate,POINT (80.6394191 7.1968624),POINT (80.639419 7.196862)
10848161730,1004,hamlet,0,,POINT (81.5864186 7.6149263),POINT (81.586419 7.614926)
10848161731,1004,hamlet,0,,POINT (81.6137812 7.578674),POINT (81.613781 7.578674)
10848173607,1004,hamlet,0,,POINT (81.6327953 7.5596527),POINT (81.632795 7.559653)
10848173608,1004,hamlet,0,,POINT (81.6267791 7.5625363),POINT (81.626779 7.562536)
10848216170,1030,farm,0,,POINT (81.4412481 7.5882562),POINT (81.441248 7.588256)
10848217858,1030,farm,0,,POINT (81.6807747 7.6443143),POINT (81.680775 7.644314)
10848217859,1030,farm,0,,POINT (81.6818207 7.6402549),POINT (81.681821 7.640255)
10848217860,1030,farm,0,,POINT (81.682958 7.6378438),POINT (81.682958 7.637844)
10848217861,1030,farm,0,farm,POINT (81.6824269 7.6360467),POINT (81.682427 7.636047)
10848217862,1030,farm,0,farm,POINT (81.6817725 7.6336062),POINT (81.681772 7.633606)
10848220377,1002,town,0,,POINT (81.6629541 7.6566968),POINT (81.662954 7.656697)
10848220398,1030,farm,0,farm,POINT (81.6566831 7.6586746),POINT (81.656683 7.658675)
10848221947,1030,farm,0,,POINT (81.3318139 7.5554304),POINT (81.331814 7.55543)
10848221999,1030,farm,0,,POINT (81.3432053 7.5391335),POINT (81.343205 7.539134)
10848222000,1030,farm,0,,POINT (81.3409388 7.5392319),POINT (81.340939 7.539232)
10848222002,1030,farm,0,,POINT (81.325618 7.5457518),POINT (81.325618 7.545752)
10848222003,1030,farm,0,,POINT (81.3323396 7.5401253),POINT (81.33234 7.540125)
10848222144,1030,farm,0,,POINT (81.3274526 7.5449435),POINT (81.327453 7.544944)
10848222145,1030,farm,0,,POINT (81.3301241 7.5481661),POINT (81.330124 7.548166)
10848222413,1030,farm,0,,POINT (81.3176304 7.5805192),POINT (81.31763 7.580519)
10848222450,1030,farm,0,,POINT (81.325618 7.5892505),POINT (81.325618 7.58925)
10848222451,1030,farm,0,,POINT (81.3230538 7.5879956),POINT (81.323054 7.587996)
10848222452,1030,farm,0,,POINT (81.3250494 7.5880063),POINT (81.325049 7.588006)
10848222453,1030,farm,0,,POINT (81.3272166 7.5950146),POINT (81.327217 7.595015)
10848222483,1030,farm,0,,POINT (81.3232577 7.5941213),POINT (81.323258 7.594121)
10848222484,1030,farm,0,,POINT (81.3317871 7.5985985),POINT (81.331787 7.598598)
10848222485,1030,farm,0,,POINT (81.3396191 7.6023206),POINT (81.339619 7.602321)
10856112651,1003,village,0,,POINT (81.4790618 7.7687717),POINT (81.479062 7.768772)
10856112652,1004,hamlet,0,,POINT (81.5180129 7.7680913),POINT (81.518013 7.768091)
10856145927,1004,hamlet,0,,POINT (81.4769483 7.7577691),POINT (81.476948 7.757769)
10856145928,1004,hamlet,0,,POINT (81.4820659 7.7632226),POINT (81.482066 7.763223)
10856145929,1004,hamlet,0,,POINT (81.506812 7.795841),POINT (81.506812 7.795841)
10856145930,1004,hamlet,0,,POINT (81.4881277 7.7805925),POINT (81.488128 7.780592)
10856145931,1004,hamlet,0,,POINT (81.4807141 7.7787534),POINT (81.480714 7.778753)
10856163749,1004,hamlet,0,,POINT (81.5148908 7.7788491),POINT (81.514891 7.778849)
10856163750,1004,hamlet,0,,POINT (81.5174925 7.7926043),POINT (81.517492 7.792604)
10856163751,1004,hamlet,0,,POINT (81.5123105 7.7943475),POINT (81.51231 7.794348)
10856165594,1004,hamlet,0,,POINT (81.5154648 7.7932208),POINT (81.515465 7.793221)
10856195824,1004,hamlet,0,,POINT (81.6276361 7.5682262),POINT (81.627636 7.568226)
10856196035,1003,village,0,,POINT (81.6264492 7.561833),POINT (81.626449 7.561833)
10861686040,1003,village,0,,POINT (81.4711869 7.8277979),POINT (81.471187 7.827798)
10861686053,1004,hamlet,0,,POINT (81.4488602 7.8682919),POINT (81.44886 7.868292)
10861686054,1003,village,0,,POINT (81.4415431 7.8738183),POINT (81.441543 7.873818)
10861686055,1004,hamlet,0,,POINT (81.4696097 7.8804606),POINT (81.46961 7.880461)
10861686056,1004,hamlet,0,,POINT (81.474148 7.8830962),POINT (81.474148 7.883096)
10861686057,1004,hamlet,0,,POINT (81.4633655 7.8777399),POINT (81.463366 7.87774)
10861686058,1004,hamlet,0,,POINT (81.4700764 7.8725164),POINT (81.470076 7.872516)
10861686067,1003,village,0,,POINT (81.4652967 7.8734783),POINT (81.465297 7.873478)
10861686068,1004,hamlet,0,,POINT (81.4400196 7.8632649),POINT (81.44002 7.863265)
10861686069,1004,hamlet,0,,POINT (81.4421761 7.8613306),POINT (81.442176 7.861331)
10861686070,1003,village,0,,POINT (81.3901949 7.8399784),POINT (81.390195 7.839978)
10861686076,1003,village,0,,POINT (81.4093029 7.8458081),POINT (81.409303 7.845808)
10861686089,1004,hamlet,0,,POINT (81.4283359 7.8506015),POINT (81.428336 7.850602)
10861686090,1003,village,0,,POINT (81.4352882 7.8495812),POINT (81.435288 7.849581)
10861686091,1004,hamlet,0,,POINT (81.4379918 7.8148943),POINT (81.437992 7.814894)
10861686092,1004,hamlet,0,,POINT (81.4512741 7.8049558),POINT (81.451274 7.804956)
10875140430,1003,village,0,5 Canal,POINT (80.9985159 8.1446587),POINT (80.998516 8.144659)
10988860360,1030,farm,0,,POINT (81.1857033 8.6529947),POINT (81.185703 8.652995)
10988863724,1030,farm,0,,POINT (81.162309 8.7325286),POINT (81.162309 8.732529)
10988874982,1030,farm,0,,POINT (81.1604503 8.7324544),POINT (81.16045 8.732454)
10991321056,1030,farm,0,,POINT (81.0139722 8.8586924),POINT (81.013972 8.858692)
10991363889,1030,farm,0,,POINT (81.0205114 8.8607331),POINT (81.020511 8.860733)
11007059263,1030,farm,0,,POINT (80.6974822 6.7664435),POINT (80.697482 6.766444)
11007090222,1030,farm,0,,POINT (80.8474365 6.7582305),POINT (80.847436 6.75823)
11007330588,1030,farm,0,,POINT (80.655975 6.59272),POINT (80.655975 6.59272)
11007369286,1030,farm,0,,POINT (80.6792861 6.6581924),POINT (80.679286 6.658192)
11007371793,1030,farm,0,,POINT (80.6562084 6.5941295),POINT (80.656208 6.59413)
11007371904,1030,farm,0,,POINT (80.6544623 6.5912239),POINT (80.654462 6.591224)
11076738784,1003,village,0,Yalpathvela,POINT (80.9235334 6.8921469),POINT (80.923533 6.892147)
11076780740,1003,village,0,Lunuwaththa,POINT (80.9346485 6.9101313),POINT (80.934648 6.910131)
11092728565,1003,village,0,,POINT (81.2593943 8.3332378),POINT (81.259394 8.333238)
11092728566,1003,village,0,,POINT (81.2612021 8.3408172),POINT (81.261202 8.340817)
11092728567,1003,village,0,,POINT (81.261009 8.33638),POINT (81.261009 8.33638)
11118260541,1003,village,0,Hurigaswewa,POINT (80.3765049 8.1452039),POINT (80.376505 8.145204)
11118260542,1003,village,0,"2/B Gammanaya, Hurigaswewa",POINT (80.3761851 8.1374418),POINT (80.376185 8.137442)
11150919257,1050,locality,0,,POINT (81.4757336 7.6155802),POINT (81.475734 7.61558)
11162623354,1004,hamlet,0,Kandana Junction,POINT (80.0913146 6.6905277),POINT (80.091315 6.690528)
11167327246,1050,locality,0,,POINT (81.4290865 7.6613792),POINT (81.429086 7.661379)
11171596440,1003,village,0,,POINT (81.212064 7.7803799),POINT (81.212064 7.78038)
11171596441,1003,village,0,,POINT (81.2143278 7.7775629),POINT (81.214328 7.777563)
11178620491,1003,village,0,Narangala,POINT (80.997211 7.0270443),POINT (80.997211 7.027044)
11191902210,1003,village,0,,POINT (81.2902236 8.3716961),POINT (81.290224 8.371696)
11192590981,1003,village,0,Unagolla,POINT (80.9734402 7.0840777),POINT (80.97344 7.084078)
11247764276,1010,suburb,0,Thirunelvely,POINT (80.0275692 9.6893835),POINT (80.027569 9.689384)
11258132434,1050,locality,0,Kudalenama,POINT (81.7402292 6.6501291),POINT (81.740229 6.650129)
11258132435,1050,locality,0,Girikula,POINT (81.7630385 6.6280469),POINT (81.763038 6.628047)
11258132436,1050,locality,0,Kuluwana,POINT (81.7525544 6.618206),POINT (81.752554 6.618206)
11258176621,1050,locality,0,Bisokotuwa,POINT (81.6947429 6.5345658),POINT (81.694743 6.534566)
11258176636,1050,locality,0,Pelessa,POINT (81.7100794 6.5298379),POINT (81.710079 6.529838)
11258241064,1050,locality,0,Nanugalthota,POINT (81.7003784 6.5148804),POINT (81.700378 6.51488)
11258241065,1004,hamlet,0,Kumana Village,POINT (81.7021467 6.5175992),POINT (81.702147 6.517599)
11258358435,1050,locality,0,Halangoda Eliya,POINT (81.6885937 6.4960815),POINT (81.688594 6.496082)
11258358436,1050,locality,0,Kiwulawela Eliya,POINT (81.6952529 6.5048433),POINT (81.695253 6.504843)
11258393037,1050,locality,0,Madamethota,POINT (81.6934027 6.5125398),POINT (81.693403 6.51254)
11258393038,1050,locality,0,Hulannarakada,POINT (81.6832787 6.5157128),POINT (81.683279 6.515713)
11258393039,1050,locality,0,Ethinnamerunathota,POINT (81.6741173 6.5222959),POINT (81.674117 6.522296)
11258393040,1050,locality,0,Galamedathota,POINT (81.6695929 6.5298801),POINT (81.669593 6.52988)
11258393041,1050,locality,0,Galwalathota,POINT (81.6664551 6.5357542),POINT (81.666455 6.535754)
11258393042,1050,locality,0,Mahagal Amuna,POINT (81.6631599 6.5407588),POINT (81.66316 6.540759)
11258393043,1050,locality,0,Unapothugala,POINT (81.671668 6.5428637),POINT (81.671668 6.542864)
11258393044,1050,locality,0,Kotuattawa Eliya,POINT (81.6624205 6.5463612),POINT (81.66242 6.546361)
11258524424,1050,locality,0,Ikiriyawatawana,POINT (81.7528049 6.657352),POINT (81.752805 6.657352)
11357632086,1004,hamlet,0,Rambuke,POINT (80.8876855 7.0889926),POINT (80.887686 7.088993)
11357632087,1004,hamlet,0,Thewatta,POINT (80.8952659 7.082016),POINT (80.895266 7.082016)
11357632088,1004,hamlet,0,Wangu 7,POINT (80.8904873 7.080259),POINT (80.890487 7.080259)
11357632089,1004,hamlet,0,Walaskale,POINT (80.8909514 7.0744081),POINT (80.890951 7.074408)
11357690967,1003,village,0,Thibbatugoda,POINT (80.8758971 7.0872418),POINT (80.875897 7.087242)
11357690968,1003,village,0,Egodakanda,POINT (80.872938 7.0846842),POINT (80.872938 7.084684)
11357721469,1004,hamlet,0,Werella,POINT (80.8781766 7.0869921),POINT (80.878177 7.086992)
11374263457,1003,village,0,Kanchikudicharu,POINT (81.776286 7.0496693),POINT (81.776286 7.049669)
11389481589,1003,village,0,Helagama,POINT (80.9741823 7.0653894),POINT (80.974182 7.065389)
11389505127,1003,village,0,Pitiyegedara,POINT (80.977568 7.0637049),POINT (80.977568 7.063705)
11389517619,1003,village,0,Meegahaella,POINT (80.9777465 7.0615593),POINT (80.977746 7.061559)
11389517620,1003,village,0,Beramada,POINT (80.9765435 7.057162),POINT (80.976544 7.057162)
11389517621,1003,village,0,Gurupihilla,POINT (80.9731392 7.0703781),POINT (80.973139 7.070378)
11389517622,1003,village,0,Bathalawaltenna,POINT (80.9755456 7.0698252),POINT (80.975546 7.069825)
11389517623,1003,village,0,Bokannoruwa,POINT (80.993746 7.0419909),POINT (80.993746 7.041991)
11400778504,1050,locality,0,Periapullumalai,POINT (81.447088 7.5802412),POINT (81.447088 7.580241)
11407426440,1050,locality,0,Welikemulla,POINT (81.0684457 6.9619091),POINT (81.068446 6.961909)
11434326059,1003,village,0,Greenwood,POINT (80.5533542 7.0458082),POINT (80.553354 7.045808)
11440203407,1050,locality,0,Pihimbiyawa,POINT (81.3515033 7.1943999),POINT (81.351503 7.1944)
11476856544,1003,village,0,Bulupitiya,POINT (81.3334562 7.2477884),POINT (81.333456 7.247788)
11476856545,1003,village,0,Rathugala,POINT (81.3821479 7.2799999),POINT (81.382148 7.28)
11476856546,1003,village,0,Karandugala,POINT (81.3447683 7.2503257),POINT (81.344768 7.250326)
11476903087,1003,village,0,Rathmalgahaella,POINT (81.4189689 7.3236404),POINT (81.418969 7.32364)
11476903088,1003,village,0,Mullegama,POINT (81.4422667 7.3349723),POINT (81.442267 7.334972)
11476903089,1003,village,0,Maldam Ambe,POINT (81.312176 7.2056824),POINT (81.312176 7.205682)
11476903090,1003,village,0,Serawa,POINT (81.3126684 7.2149038),POINT (81.312668 7.214904)
11581631173,1004,hamlet,0,,POINT (80.7654123 7.8803668),POINT (80.765412 7.880367)
11610880970,1030,farm,0,,POINT (80.2310273 6.1502353),POINT (80.231027 6.150235)
11659276357,1002,town,0,Neriyakulam,POINT (80.3541146 8.6162048),POINT (80.354115 8.616205)
11659276358,1003,village,0,Cheddikulam,POINT (80.3128771 8.6600446),POINT (80.312877 8.660045)
11659276359,1003,village,0,Vankalai,POINT (79.9332328 8.8939298),POINT (79.933233 8.89393)
11665302199,1050,locality,0,Hakuru Siyambalawa,POINT (81.683192 6.6592027),POINT (81.683192 6.659203)
11665302267,1050,locality,0,Kadurukumbura,POINT (81.6989068 6.6643706),POINT (81.698907 6.664371)
11665339819,1050,locality,0,Kalugolla,POINT (81.7265662 6.7453468),POINT (81.726566 6.745347)
11665339860,1050,locality,0,Ballamallidigana,POINT (81.7734394 6.7199782),POINT (81.773439 6.719978)
11665347057,1050,locality,0,Malgahakada,POINT (81.6851173 6.5163169),POINT (81.685117 6.516317)
11665347058,1050,locality,0,Bathkumbura,POINT (81.6733768 6.5252919),POINT (81.673377 6.525292)
11671590512,1003,village,0,Puliyawatta Upper Division,POINT (80.627144 6.8514625),POINT (80.627144 6.851462)
11671590513,1003,village,0,Puliyawatta Lower Division,POINT (80.6246388 6.8543492),POINT (80.624639 6.854349)
11671590514,1003,village,0,Newton,POINT (80.6122644 6.8541548),POINT (80.612264 6.854155)
11671590515,1003,village,0,Bathboard Upper Division,POINT (80.6266236 6.8610387),POINT (80.626624 6.861039)
11671590516,1003,village,0,Bathboard Lower Division,POINT (80.620814 6.8630759),POINT (80.620814 6.863076)
11671590517,1003,village,0,Darawala,POINT (80.6087816 6.8710009),POINT (80.608782 6.871001)
11671590519,1003,village,0,Manickawatta 02 nd Division,POINT (80.6087816 6.8641757),POINT (80.608782 6.864176)
11671590520,1003,village,0,Manickawatta 01 st Division,POINT (80.6122148 6.8684045),POINT (80.612215 6.868404)
11671590521,1003,village,0,Battalagalla Lower Division,POINT (80.6170106 6.8665564),POINT (80.617011 6.866556)
11671648928,1003,village,0,Battalagalla Upper Division,POINT (80.6261355 6.8641784),POINT (80.626136 6.864178)
11866024991,1010,suburb,0,Oddaimavadi,POINT (81.5211079 7.9158314),POINT (81.521108 7.915831)
11866273580,1010,suburb,0,Meeravodai,POINT (81.524824 7.9079128),POINT (81.524824 7.907913)
12105814881,1004,hamlet,0,Maussawa,POINT (80.6094045 7.1315477),POINT (80.609404 7.131548)
12150891738,1004,hamlet,0,Munwathugoda,POINT (80.5335074 7.2874949),POINT (80.533507 7.287495)
12161415661,1004,hamlet,0,Rasingolla,POINT (80.8943296 7.0681106),POINT (80.89433 7.068111)
12161415662,1004,hamlet,0,Pallegama,POINT (80.8955634 7.0625952),POINT (80.895563 7.062595)
12161415663,1004,hamlet,0,Dehigolla,POINT (80.896808 7.0601676),POINT (80.896808 7.060168)
12161415664,1004,hamlet,0,Karandagolla,POINT (80.9006489 7.0557915),POINT (80.900649 7.055792)
12228000068,1050,locality,0,Bandarapattiya,POINT (81.7050567 6.8953174),POINT (81.705057 6.895317)
12246908826,1050,locality,0,Paskema,POINT (81.7768745 6.7000284),POINT (81.776874 6.700028)
12293516944,1050,locality,0,Vilapalawala,POINT (81.4411219 6.3048525),POINT (81.441122 6.304852)
12293524527,1050,locality,0,Buthawa,POINT (81.4763783 6.3288482),POINT (81.476378 6.328848)
12293524548,1050,locality,0,Gonaleheba,POINT (81.5002478 6.3547918),POINT (81.500248 6.354792)
